Date: 20.2.2020 , In use by: Mena
Daytime: 11:49:15, Temperature: 25°C
ID, strain4A, strain4B, loadcell x, temp [°C], runtime [ms]
BASELINE Time: 11:49:23
1280, 1704427.00, 9665870.00, 8492692.00,25, 133656
1281, 1705767.00, 9664786.00, 8492500.00,25, 133760
1282, 1706280.00, 9664378.00, 8492652.00,25, 133865
1283, 1706579.00, 9664160.00, 8492738.00,25, 133969
1284, 1706999.00, 9663859.00, 8492926.00,25, 134074
1285, 1707188.00, 9663846.00, 8492736.00,25, 134178
1286, 1707352.00, 9663861.00, 8492493.00,25, 134283
1287, 1707689.00, 9663733.00, 8492482.00,25, 134388
1288, 1707800.00, 9663743.00, 8492808.00,25, 134492
1289, 1707771.00, 9664080.00, 8492773.00,25, 134597
1290, 1707725.00, 9664345.00, 8492652.00,25, 134701
1291, 1707878.00, 9664576.00, 8492585.00,25, 134806
1292, 1708019.00, 9664729.00, 8492767.00,25, 134910
1293, 1708280.00, 9665004.00, 8492775.00,25, 135015
1294, 1708757.00, 9664857.00, 8492923.00,25, 135120
1295, 1709206.00, 9664735.00, 8492816.00,25, 135224
1296, 1709533.00, 9664714.00, 8492809.00,25, 135329
1297, 1709600.00, 9664640.00, 8492922.00,25, 135433
1298, 1709549.00, 9664525.00, 8492851.00,25, 135538
1299, 1709553.00, 9664469.00, 8492866.00,25, 135643
1300, 1709674.00, 9664413.00, 8492676.00,25, 135747
1301, 1709900.00, 9663846.00, 8492689.00,25, 135852
1302, 1710160.00, 9663546.00, 8492833.00,25, 135956
1303, 1710499.00, 9663294.00, 8492724.00,25, 136061
1304, 1710677.00, 9663256.00, 8492790.00,25, 136165
1305, 1710655.00, 9663406.00, 8492764.00,25, 136270
1306, 1710666.00, 9663518.00, 8492667.00,25, 136375
1307, 1710657.00, 9663629.00, 8492513.00,25, 136479
1308, 1710586.00, 9663733.00, 8492731.00,25, 136584
1309, 1710916.00, 9663827.00, 8492811.00,25, 136688
1310, 1711434.00, 9663732.00, 8492799.00,25, 136793
1311, 1711828.00, 9663638.00, 8492795.00,25, 136897
1312, 1711939.00, 9663772.00, 8492815.00,25, 137002
1313, 1711913.00, 9663817.00, 8492687.00,25, 137107
1314, 1711803.00, 9663832.00, 8492827.00,25, 137211
1315, 1711660.00, 9663971.00, 8492832.00,25, 137316
1316, 1711663.00, 9663880.00, 8492817.00,25, 137420
1317, 1711873.00, 9663339.00, 8492556.00,25, 137525
1318, 1712079.00, 9662981.00, 8492589.00,25, 137629
1319, 1712229.00, 9662742.00, 8493005.00,25, 137734
1320, 1712296.00, 9662777.00, 8492973.00,25, 137839
1321, 1712299.00, 9662725.00, 8492927.00,25, 137943
1322, 1712352.00, 9662845.00, 8492891.00,25, 138048
1323, 1712381.00, 9662961.00, 8493003.00,25, 138152
1324, 1712375.00, 9663034.00, 8492984.00,25, 138257
1325, 1712540.00, 9663170.00, 8493039.00,25, 138362
1326, 1712982.00, 9663043.00, 8493019.00,25, 138466
1327, 1713228.00, 9663013.00, 8492859.00,25, 138571
1328, 1713343.00, 9663061.00, 8492803.00,25, 138675
1329, 1713389.00, 9663024.00, 8492760.00,25, 138780
1330, 1713383.00, 9663070.00, 8492541.00,25, 138884
1331, 1713345.00, 9663036.00, 8492622.00,25, 138989
1332, 1713252.00, 9663109.00, 8492690.00,25, 139094
1333, 1713260.00, 9662791.00, 8492734.00,25, 139198
1334, 1713443.00, 9662506.00, 8492609.00,25, 139303
1335, 1713586.00, 9662327.00, 8492674.00,25, 139407
1336, 1713692.00, 9662168.00, 8492829.00,25, 139512
1337, 1713671.00, 9662104.00, 8493078.00,25, 139616
1338, 1713619.00, 9662218.00, 8492944.00,25, 139721
1339, 1713652.00, 9662387.00, 8492635.00,25, 139826
1340, 1713716.00, 9662437.00, 8492945.00,25, 139930
1341, 1713796.00, 9662598.00, 8492865.00,25, 140035
1342, 1714093.00, 9662560.00, 8492672.00,25, 140139
1343, 1714453.00, 9662441.00, 8492692.00,25, 140244
1344, 1714626.00, 9662381.00, 8492623.00,25, 140349
1345, 1714713.00, 9662422.00, 8492706.00,25, 140453
1346, 1714731.00, 9662435.00, 8492997.00,25, 140558
1347, 1714679.00, 9662475.00, 8492791.00,25, 140662
1348, 1714612.00, 9662450.00, 8492666.00,25, 140767
1349, 1714498.00, 9662363.00, 8492631.00,25, 140871
1350, 1714540.00, 9662101.00, 8492654.00,25, 140976
1351, 1714659.00, 9661870.00, 8492789.00,25, 141081
1352, 1714738.00, 9661706.00, 8492722.00,25, 141185
1353, 1714788.00, 9661638.00, 8492726.00,25, 141290
1354, 1714858.00, 9661596.00, 8492567.00,25, 141394
1355, 1714860.00, 9661641.00, 8492865.00,25, 141499
1356, 1714802.00, 9661711.00, 8492946.00,25, 141604
1357, 1714835.00, 9661949.00, 8492651.00,25, 141708
1358, 1715065.00, 9661941.00, 8492660.00,25, 141813
1359, 1715388.00, 9661913.00, 8492908.00,25, 141917
1360, 1715662.00, 9661877.00, 8492843.00,25, 142022
1361, 1715745.00, 9661837.00, 8492817.00,25, 142126
1362, 1715659.00, 9661920.00, 8492779.00,25, 142231
1363, 1715601.00, 9661889.00, 8492661.00,25, 142336
1364, 1715556.00, 9661881.00, 8492647.00,25, 142440
1365, 1715542.00, 9661799.00, 8492457.00,25, 142545
1366, 1715495.00, 9661704.00, 8492578.00,25, 142649
1367, 1715521.00, 9661522.00, 8492783.00,25, 142754
1368, 1715574.00, 9661344.00, 8492681.00,25, 142859
1369, 1715653.00, 9661160.00, 8492592.00,25, 142963
1370, 1715678.00, 9661214.00, 8492432.00,25, 143068
1371, 1715644.00, 9661276.00, 8492441.00,25, 143172
1372, 1715597.00, 9661492.00, 8492543.00,25, 143277
1373, 1715602.00, 9661588.00, 8492592.00,25, 143382
1374, 1715698.00, 9661674.00, 8492836.00,25, 143486
1375, 1715980.00, 9661694.00, 8492798.00,25, 143591
1376, 1716367.00, 9661548.00, 8492643.00,25, 143695
1377, 1716554.00, 9661459.00, 8492459.00,25, 143800
1378, 1716617.00, 9661423.00, 8492755.00,25, 143904
1379, 1716518.00, 9661463.00, 8492657.00,25, 144009
1380, 1716453.00, 9661551.00, 8492692.00,25, 144114
1381, 1716394.00, 9661494.00, 8492787.00,25, 144218
1382, 1716317.00, 9661334.00, 8492608.00,25, 144323
1383, 1716312.00, 9661023.00, 8492735.00,25, 144427
1384, 1716256.00, 9661082.00, 8492875.00,25, 144532
1385, 1716209.00, 9661103.00, 8492672.00,25, 144636
1386, 1716242.00, 9661092.00, 8492623.00,25, 144741
1387, 1716191.00, 9661141.00, 8492639.00,25, 144846
1388, 1716139.00, 9661357.00, 8492614.00,25, 144950
RECORDING Time: 11:52:12
BASELINE Time: 11:52:22
1, 1716302.00, 9661428.00, 8492808.00,25, 0
2, 1716042.00, 9661456.00, 8493022.00,25, 0
3, 1715907.00, 9661558.00, 8492832.00,25, 104
4, 1715655.00, 9661648.00, 8492762.00,25, 209
5, 1715732.00, 9661681.00, 8492756.00,25, 313
6, 1715784.00, 9661798.00, 8492613.00,25, 418
7, 1715761.00, 9661874.00, 8492490.00,25, 522
8, 1715743.00, 9661831.00, 8492481.00,25, 627
9, 1715797.00, 9661647.00, 8492464.00,25, 732
10, 1715894.00, 9661564.00, 8492609.00,25, 836
11, 1715929.00, 9661444.00, 8492944.00,25, 941
12, 1715888.00, 9661210.00, 8492871.00,25, 1045
13, 1715852.00, 9661040.00, 8492855.00,25, 1150
14, 1715824.00, 9661022.00, 8493027.00,25, 1254
15, 1715838.00, 9660955.00, 8492565.00,25, 1359
16, 1715788.00, 9660916.00, 8492501.00,25, 1464
17, 1715675.00, 9661000.00, 8492587.00,25, 1568
18, 1715569.00, 9661020.00, 8492644.00,25, 1673
19, 1715497.00, 9661072.00, 8492730.00,25, 1777
20, 1715468.00, 9661141.00, 8492716.00,25, 1882
21, 1715428.00, 9661197.00, 8492722.00,25, 1987
22, 1715334.00, 9661211.00, 8492512.00,25, 2091
23, 1715338.00, 9661180.00, 8492578.00,25, 2196
24, 1715350.00, 9661136.00, 8492810.00,25, 2300
25, 1715429.00, 9661038.00, 8492916.00,25, 2405
26, 1715504.00, 9661026.00, 8492802.00,25, 2509
27, 1715492.00, 9660908.00, 8492765.00,25, 2614
28, 1715599.00, 9660806.00, 8492758.00,25, 2719
29, 1715691.00, 9660798.00, 8492798.00,25, 2823
30, 1715761.00, 9660848.00, 8492811.00,25, 2928
31, 1715780.00, 9660697.00, 8492795.00,25, 3032
32, 1715745.00, 9660772.00, 8492607.00,25, 3137
33, 1715727.00, 9660918.00, 8492568.00,25, 3241
34, 1715637.00, 9660952.00, 8492764.00,25, 3346
35, 1715504.00, 9660958.00, 8492858.00,25, 3451
36, 1715446.00, 9661005.00, 8492897.00,25, 3555
37, 1715452.00, 9661049.00, 8492760.00,25, 3660
38, 1715428.00, 9661098.00, 8492831.00,25, 3764
39, 1715427.00, 9661131.00, 8492809.00,25, 3869
40, 1715393.00, 9661113.00, 8492647.00,25, 3974
41, 1715361.00, 9660956.00, 8492485.00,25, 4078
42, 1715409.00, 9660943.00, 8492612.00,25, 4183
43, 1715445.00, 9660826.00, 8492809.00,25, 4287
44, 1715562.00, 9660742.00, 8492658.00,25, 4392
45, 1715609.00, 9660770.00, 8492587.00,25, 4496
46, 1715627.00, 9660704.00, 8492712.00,25, 4601
47, 1715679.00, 9660618.00, 8492783.00,25, 4706
48, 1715766.00, 9660725.00, 8492846.00,25, 4810
49, 1715793.00, 9660767.00, 8492791.00,25, 4915
50, 1715690.00, 9660846.00, 8492809.00,25, 5019
51, 1715664.00, 9660794.00, 8492596.00,25, 5124
52, 1715597.00, 9660876.00, 8492567.00,25, 5228
53, 1715534.00, 9660975.00, 8492697.00,25, 5333
54, 1715438.00, 9661016.00, 8492617.00,25, 5438
55, 1715424.00, 9660944.00, 8492635.00,25, 5542
56, 1715429.00, 9660973.00, 8492789.00,25, 5647
57, 1715442.00, 9660857.00, 8492770.00,25, 5751
58, 1715449.00, 9660849.00, 8492895.00,25, 5856
59, 1715494.00, 9660913.00, 8492849.00,25, 5960
60, 1715603.00, 9660731.00, 8492887.00,25, 6065
61, 1715665.00, 9660709.00, 8492885.00,25, 6170
62, 1715717.00, 9660712.00, 8492929.00,25, 6274
63, 1715766.00, 9660704.00, 8492567.00,25, 6379
64, 1715770.00, 9660601.00, 8492607.00,25, 6483
65, 1715756.00, 9660682.00, 8492662.00,25, 6588
66, 1715771.00, 9660660.00, 8492639.00,25, 6693
67, 1715768.00, 9660714.00, 8492503.00,25, 6797
68, 1715732.00, 9660778.00, 8492636.00,25, 6902
69, 1715678.00, 9660889.00, 8492940.00,25, 7006
70, 1715674.00, 9660882.00, 8492735.00,25, 7111
71, 1715618.00, 9660865.00, 8492824.00,25, 7215
72, 1715594.00, 9660880.00, 8492717.00,25, 7320
73, 1715510.00, 9660840.00, 8492378.00,25, 7425
74, 1715502.00, 9660785.00, 8492642.00,25, 7529
75, 1715550.00, 9660621.00, 8492870.00,25, 7634
76, 1715574.00, 9660614.00, 8492772.00,25, 7738
77, 1715635.00, 9660614.00, 8492464.00,25, 7843
78, 1715683.00, 9660595.00, 8492837.00,25, 7947
79, 1715725.00, 9660665.00, 8492741.00,25, 8052
80, 1715826.00, 9660528.00, 8492675.00,25, 8157
81, 1715795.00, 9660575.00, 8492741.00,25, 8261
82, 1715822.00, 9660535.00, 8492854.00,25, 8366
83, 1715753.00, 9660564.00, 8492775.00,25, 8470
84, 1715742.00, 9660554.00, 8492521.00,25, 8575
85, 1715721.00, 9660674.00, 8492577.00,25, 8679
86, 1715717.00, 9660580.00, 8492701.00,25, 8784
87, 1715710.00, 9660610.00, 8492896.00,25, 8889
88, 1715648.00, 9660637.00, 8493026.00,25, 8993
89, 1715657.00, 9660595.00, 8492691.00,25, 9098
90, 1715617.00, 9660603.00, 8492633.00,25, 9202
91, 1715544.00, 9660616.00, 8492992.00,25, 9307
92, 1715611.00, 9660503.00, 8492686.00,25, 9411
93, 1715663.00, 9660513.00, 8492680.00,25, 9516
94, 1715662.00, 9660605.00, 8492851.00,25, 9620
95, 1715669.00, 9660491.00, 8493077.00,25, 9725
96, 1715650.00, 9660455.00, 8492897.00,25, 9830
97, 1715716.00, 9660539.00, 8492437.00,25, 9934
98, 1715817.00, 9660526.00, 8492602.00,25, 10039
99, 1715835.00, 9660616.00, 8492700.00,25, 10143
100, 1715867.00, 9660573.00, 8492657.00,25, 10248
101, 1715801.00, 9660643.00, 8492883.00,25, 10352
102, 1715730.00, 9660630.00, 8492755.00,25, 10457
103, 1715701.00, 9660553.00, 8492599.00,25, 10562
104, 1715690.00, 9660598.00, 8492608.00,25, 10666
105, 1715546.00, 9660597.00, 8492620.00,25, 10771
106, 1715462.00, 9660540.00, 8492471.00,25, 10875
107, 1715433.00, 9660506.00, 8492677.00,25, 10980
108, 1715411.00, 9660474.00, 8493034.00,25, 11085
109, 1715467.00, 9660480.00, 8492979.00,25, 11189
110, 1715514.00, 9660495.00, 8493061.00,25, 11294
111, 1715517.00, 9660539.00, 8492752.00,25, 11398
112, 1715535.00, 9660538.00, 8492941.00,25, 11503
113, 1715547.00, 9660601.00, 8492546.00,25, 11607
114, 1715644.00, 9660598.00, 8492524.00,25, 11712
115, 1715692.00, 9660563.00, 8492651.00,25, 11817
116, 1715708.00, 9660586.00, 8492806.00,25, 11921
117, 1715696.00, 9660632.00, 8492832.00,25, 12026
118, 1715748.00, 9660752.00, 8492900.00,25, 12130
119, 1715768.00, 9660838.00, 8492823.00,25, 12235
120, 1715741.00, 9660861.00, 8492899.00,25, 12339
121, 1715706.00, 9660988.00, 8493098.00,25, 12444
122, 1715639.00, 9661004.00, 8492781.00,25, 12549
123, 1715541.00, 9660979.00, 8492723.00,25, 12653
124, 1715562.00, 9661026.00, 8492659.00,25, 12758
125, 1715540.00, 9661041.00, 8492702.00,25, 12862
126, 1715462.00, 9661003.00, 8492558.00,25, 12967
127, 1715497.00, 9661005.00, 8492435.00,25, 13071
128, 1715554.00, 9661040.00, 8492505.00,25, 13176
129, 1715599.00, 9661101.00, 8492662.00,25, 13281
130, 1715544.00, 9661179.00, 8492663.00,25, 13385
131, 1715529.00, 9661200.00, 8492546.00,25, 13490
132, 1715566.00, 9661143.00, 8492671.00,25, 13594
133, 1715462.00, 9661113.00, 8492829.00,25, 13699
134, 1715041.00, 9661132.00, 8492808.00,25, 13803
135, 1714955.00, 9661154.00, 8492755.00,25, 13908
136, 1715001.00, 9661074.00, 8492814.00,25, 14013
137, 1715017.00, 9661120.00, 8492939.00,25, 14117
138, 1714956.00, 9661066.00, 8492904.00,25, 14222
139, 1714866.00, 9661051.00, 8492659.00,25, 14326
140, 1714816.00, 9661168.00, 8492934.00,25, 14431
141, 1714771.00, 9661116.00, 8492923.00,25, 14535
142, 1714736.00, 9661110.00, 8492865.00,25, 14640
BASELINE Time: 11:52:37
